gid,role,role_score,cluster_id,priority_score,evidence,secondary_role,uncertainty_reason,depth,is_seed,truncated_by_depth,p_continue,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pagerank,pass_through,retention,balance_similarity,fifo_0d,fifo_1d,fifo_2d,median_fifo_lag,pagerank_amount,pagerank_count,hits_authority,hits_hub,betweenness,weighted_betweenness,direct_seed_in,seed_affinity,n_seed_reachable,max_in_sources_day,max_out_targets_day,repeated_in_edges,repeated_out_edges,repeat_route_count,reciprocal_neighbors,cycle_count,temporal_cycle_count,participation,fragmentation_impact,cluster_stability,component_id,role_stability,observability,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,priority_connectivity,priority_exposure,priority_seed,priority_temporal,priority_role,priority_uncertainty
100000002646745100,peripheral,0.45009743028292093,1,0.027135231316725978,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.31979632521530743,1,0,1,0,12300.0,0.0,0.00028594309040277114,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028594309040277114,0.00028762143165141004,1.7884370877577565e-13,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.44697416137805984,0.039434724091520865,0.0,0.5553390438157313,0.08042880767592751,0.4446609561842687,0.0,0.24481964640665554,0.1890458185053381,0.11480054397098821,0.5553390438157313,0.13462695267624655
100000008405209100,terminal,0.8712593463025884,15,0.2597864768683274,"Возможный конечный получатель: вход ≈54,4 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2896205505841647,1,0,1,0,54400.0,0.0,0.00029253743677397793,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029253743677397793,0.00030247928693279385,0.00015437524888141648,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.9944444444444445,0,1.0,1.0,0.5829895738893927,0.039434724091520865,0.0,0.7139096584501965,0.11954691265813391,0.2860903415498035,0.0,0.5219165724052066,0.1890458185053381,0.11480054397098821,0.7139096584501965,0.06719188070695875
100000004417753100,terminal,0.924576178761807,3,0.7544483985765125,"Возможный конечный получатель: вход ≈192,1 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.3710078538476245,2,0,2,0,192099.0,0.0,0.0003908735068490117,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0003908735068490117,0.00036884958502717485,0.0002196931935502819,0.0,0.0,0.0,0,0.1832664908781999,2,2,0,0.0,0.0,0,0,0,0,0.49915416837361937,0,0.9140949425360565,0,1.0,1.0,0.8311310063463282,0.09088156123822341,0.0,0.8323915083595712,0.3853480481275742,0.1676084916404288,0.2445910290237467,0.7013001471983704,0.3270907473309609,0.2376473254759746,0.8323915083595712,0.052894736936608344
100000003457710100,transit,0.5084377077827609,6,0.833185053380783,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная.",peripheral,role margin=0.03,3,False,False,0.22958685473349183,1,1,1,2,326555.0,1306000.0,0.00029453311490105697,3.999326300316945,0.0,0.25004211332312404,1.0,1.0,1.0,0.0,0.00029453311490105697,0.00028793948214027743,0.0034289994195210514,1.330782606414447e-130,1.922024458454748e-05,1.922024458454748e-05,0,0.3673692847589458,3,1,1,0.0,1.0,0,0,0,0,0.0,1,0.967029417610813,0,0.95,1.0,0.48518812330009065,0.5161184939588634,0.43350144092219023,0.4891786672011748,0.2641255900057369,0.48388150604113656,0.18829263193241108,0.904770341663728,0.4760787366548043,0.42567982862076464,0.5161184939588634,0.4447509830783968
100000007333038100,peripheral,0.5260248559077809,11,0.5582740213523132,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная.",distributor,role margin=0.04,3,False,False,0.3092647869591729,1,2,1,2,17500.0,34994.0,0.0002980642667268518,1.9996571428571428,0.0,0.5000857289821112,0.0,0.0,0.0,-1.0,0.0002980642667268518,0.00033744196840241713,3.0981174095742506e-07,5.745752660267232e-132,1.5851748110966993e-06,1.5851748110966993e-06,0,0.12245642825298195,1,1,2,0.0,0.0,0,0,0,0,0.0,2,0.971875,0,1.0,1.0,0.2769945602901178,0.23591018871002656,0.4820965417867435,0.2400504025370836,0.2091683044222593,0.5179034582132565,0.22662517858670206,0.5652492061135246,0.1890458185053381,0.19740634005763688,0.4820965417867435,0.26791407391567024
100000006444163100,peripheral,0.44467080372572276,30,0.13167259786476868,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00; cluster stability=0.59,3,False,False,0.3347440618408811,1,0,1,0,6026.0,0.0,0.000318427192722385,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.000318427192722385,0.0004486243801866214,5.862441296418769e-06,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.5867476946465664,0,1.0,1.0,0.46510652765185856,0.039434724091520865,0.0,0.5673982139428384,0.1694079002026179,0.4326017860571616,0.0,0.3761978146368878,0.1890458185053381,0.11480054397098821,0.5673982139428384,0.20891363004244243
100000008706947100,peripheral,0.44127134670782553,1,0.04693060498220641,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.31223774390513825,1,0,1,0,17200.0,0.0,0.0002867022680128672,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002867022680128672,0.00028762143165141004,1.8521104323649777e-13,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.46238667271078876,0.039434724091520865,0.0,0.5749525628714988,0.08246395002468196,0.42504743712850124,0.0,0.2712328768516225,0.1890458185053381,0.11480054397098821,0.5749525628714988,0.15154558001186924
100000008761219100,peripheral,0.4537290344514959,46,0.8198398576512456,"Недостаточно признаков специальной роли: 2 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная.",consolidator,role margin=0.00,3,False,False,0.5725300007294684,2,2,2,2,50000.0,375000.0,0.0002912602450725765,7.5,0.0,0.13333333333333333,0.1,0.1,0.7,2.0,0.0002912602450725765,0.0003339098446618045,4.580941421343784e-06,1.354303761213178e-106,4.172642445459749e-05,4.517748211625593e-05,0,0.36653298175639987,4,1,1,0.0,0.0,0,0,0,0,0.21425605536332182,1,0.9495967741935484,0,1.0,1.0,0.5472688123300091,0.2981063024885951,0.5116354466858789,0.3643471812507159,0.4337888726118218,0.4527311876699909,0.4123335796861431,0.7191437805536269,0.4814612989323843,0.13360456781599567,0.5472688123300091,0.3928473673712313
100000005022552100,peripheral,0.32868443619283927,5,0.6748220640569395,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.5613550292311554,1,1,3,1,241000.0,5000.0,0.00035574613832879546,0.02074688796680498,0.979253112033195,0.02074688796680498,0.0,0.0,0.0,-1.0,0.00035574613832879546,0.0003311562658137151,7.119793361087825e-05,2.0702625251849183e-05,0.0,0.0,0,0.1832664908781999,2,1,1,1.0,0.0,0,0,0,0,0.0,0,0.969997822742277,0,1.0,1.0,0.7354811754438103,0.12204978136186705,0.27370317002881844,0.825145697349246,0.2057233987052895,0.17485430265075397,0.0,0.7463875453641609,0.3270907473309609,0.1985027572506663,0.825145697349246,0.5010615758347844
100000008735832100,peripheral,0.4399982565316485,1,0.05204626334519573,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.31023878219821127,1,0,1,0,17600.0,0.0,0.00028676424169532403,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00028676424169532403,0.00028762143165141004,1.856476052126574e-13,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.46458522212148684,0.039434724091520865,0.0,0.5777816521518924,0.08279757991792039,0.42221834784810763,0.0,0.27477894823327387,0.1890458185053381,0.11480054397098821,0.5777816521518924,0.15387669007903326
100000005661528100,peripheral,0.4044951223107208,4,0.2179715302491103,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.3033518668021565,1,0,1,0,25000.0,0.0,0.0002895169803693202,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002895169803693202,0.00030715431208971125,0.0001349688389900864,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.8307491704207515,0,1.0,1.0,0.537771985494107,0.039434724091520865,0.0,0.656677505976176,0.11762854077201293,0.343322494023824,0.0,0.4455201402268864,0.1890458185053381,0.11480054397098821,0.656677505976176,0.2653094166139225
100000002529880100,terminal,0.9054127207197058,2,0.5302491103202847,"Возможный конечный получатель: вход ≈147,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.37301841535538277,2,0,2,0,147000.0,0.0,0.00030461067005568837,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00030461067005568837,0.0003185096503798835,3.5919749629740185e-06,0.0,0.0,0.0,0,0.1832664908781999,2,2,0,0.0,0.0,0,0,0,0,0.0,0,0.7005189019325422,0,1.0,1.0,0.7913077969174978,0.09088156123822341,0.0,0.7898060460437908,0.19162677492313104,0.20869220308250225,0.0,0.6027182076534205,0.3270907473309609,0.2376473254759746,0.7913077969174978,0.057009475434632445
100000001969496100,peripheral,0.41517223495789646,13,0.16948398576512455,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.3056935662044895,1,0,1,0,22740.0,0.0,0.00029044290592904095,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029044290592904095,0.0003030006358668609,1.3227396518279012e-05,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,0,1.0,1.0,0.5160131459655486,0.039434724091520865,0.0,0.6329505889824523,0.1162272952204115,0.36704941101754773,0.0,0.39586372172308726,0.1890458185053381,0.11480054397098821,0.6329505889824523,0.23151209563656233
100000003215448100,peripheral,0.4379917146974063,4,0.7975978647686833,"Недостаточно признаков специальной роли: 1 отправителей, 2 получателей. Это не отсутствие риска. Выборка неполная.",distributor,role margin=0.00,3,False,False,0.2773323198604898,1,2,1,4,91309.0,124000.0,0.0003024686655261654,1.3580260434349298,0.0,0.7363629032258064,0.0,0.08761458344741482,0.08761458344741482,1.0,0.0003024686655261654,0.00029696811925302466,0.0011709802644430788,8.180106554178905e-127,3.844048916909496e-05,3.844048916909496e-05,0,0.12245642825298195,1,1,2,0.0,2.0,0,0,0,0,0.0,2,0.8336834482382222,0,1.0,1.0,0.4228581142339075,0.4053564218151841,0.5822406340057638,0.41012941533942704,0.2934387596293363,0.41775936599423624,0.3888956293379542,0.8073645655004277,0.1890458185053381,0.2183829165566342,0.5822406340057638,0.45374557507096897
100000006894637100,terminal,0.8798122056347097,0,0.32562277580071175,"Возможный конечный получатель: вход ≈52,8 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2876803099610188,1,0,1,0,52831.0,0.0,0.000288686931876765,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.000288686931876765,0.0002908769107403284,0.0013438204668800927,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.926553759119858,0,1.0,1.0,0.6022552130553038,0.039434724091520865,0.0,0.7329160125215772,0.09846150340546488,0.26708398747842277,0.0,0.5746724439688325,0.1890458185053381,0.11480054397098821,0.7329160125215772,0.06906861352312484
100000002936322100,terminal,0.9486749283634006,4,0.6605871886120996,"Возможный конечный получатель: вход ≈787,1 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.4798590513784462,2,0,2,0,787133.0,0.0,0.0003642504244428911,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0003642504244428911,0.0003148678217017322,0.0012956542668700975,0.0,0.0,0.0,0,0.2449128565059639,2,1,0,0.0,0.0,0,0,0,0,0.0,0,0.7190459201824033,0,1.0,1.0,0.8862307343608342,0.09088156123822341,0.0,0.8859442852520012,0.19753846070083855,0.11376926563916578,0.0,0.8211693647611413,0.3580404804270463,0.11480054397098821,0.8862307343608342,0.04214657647214639
100000005061890100,terminal,0.8370371575937172,3,0.2975978647686833,"Возможный конечный получатель: вход ≈90,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2769948660044318,1,0,1,0,90000.0,0.0,0.0005314586318369625,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0005314586318369625,0.0005305078085376988,1.6355903995269732e-142,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.9140949425360565,0,1.0,1.0,0.5008159564823209,0.039434724091520865,0.0,0.6378603502082604,0.19463032013144352,0.3621396497917396,0.0,0.5849488464099089,0.1890458185053381,0.11480054397098821,0.6378603502082604,0.09532492667323489
100000004017410100,peripheral,0.3344398414985591,32,0.916814946619217,"Недостаточно признаков специальной роли: 2 отправителей, 5 получателей. Это не отсутствие риска. Выборка неполная.",distributor,role margin=0.00,3,False,False,0.7745942892938957,2,5,6,11,193650.0,1330915.0,0.0011229071740445353,6.872785954040795,0.0,0.1455014031699996,0.22024270591272915,0.22024270591272915,0.22024270591272915,0.0,0.0011229071740445353,0.0014556539039938029,2.7873281032831435e-05,4.015291197668893e-06,4.0587080059121736e-05,4.0818251385740005e-05,0,0.12245642825298195,1,2,2,2.0,3.0,0,2,7,3,0.0,2,0.9635416666666667,0,1.0,1.0,0.6571509519492293,0.3575698191192287,0.8123559077809798,0.4583859926481263,0.48716086319035834,0.18764409221902023,0.41193402666683565,0.9603452707675753,0.1890458185053381,0.6526738716157873,0.8123559077809798,0.6391675506281765
100000002983426100,terminal,0.864685938299973,8,0.2157473309608541,"Возможный конечный получатель: вход ≈88,9 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2811178614914834,1,0,1,0,88945.0,0.0,0.0003169464444279241,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0003169464444279241,0.0002984095652679285,4.3617683054526493e-07,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.7423869311875693,0,1.0,1.0,0.5628853127833182,0.039434724091520865,0.0,0.6993020851110511,0.13546105856560722,0.3006979148889489,0.0,0.4688873136222777,0.1890458185053381,0.11480054397098821,0.6993020851110511,0.06344704688584481
100000005530114100,peripheral,0.34933323313944437,15,0.701067615658363,"Недостаточно признаков специальной роли: 2 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная.",consolidator,role margin=0.00,3,False,False,0.5744918631693615,2,1,2,1,136970.0,25000.0,0.0004919603872691411,0.1825217200846901,0.81747827991531,0.1825217200846901,0.0,0.0,1.0,2.0,0.0004919603872691411,0.00039348524834491506,0.00015974386909172876,0.0011187199627332193,4.4583041562094666e-06,5.944405541612623e-07,0,0.12245642825298195,1,1,1,0.0,0.0,0,0,0,0,0.26105156173729926,0,0.9944444444444445,0,1.0,1.0,0.7792594819123458,0.17657100963504985,0.3414265129682997,0.7293935063043744,0.30485933033308926,0.22074051808765416,0.16725677360244207,0.7676254714188009,0.1890458185053381,0.11480054397098821,0.7792594819123458,0.4994683836478811
100000001169666100,peripheral,0.3640860847140671,8,0.7290925266903915,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.4309666764394187,1,1,2,1,220000.0,24000.0,0.00031778117022122226,0.10909090909090909,0.8909090909090909,0.10909090909090911,0.0,0.0,0.0,-1.0,0.00031778117022122226,0.00036497105726085026,6.192292836264189e-08,4.995518853276663e-150,2.19943005039667e-05,2.19943005039667e-05,0,0.12245642825298195,1,1,1,1.0,0.0,0,0,0,0,0.0,1,0.7423869311875693,0,1.0,1.0,0.6524905217176297,0.22465613291208664,0.22445965417867436,0.7464753673020731,0.2919137760542519,0.2535246326979269,0.2617483915317433,0.6939671014083203,0.1890458185053381,0.1985027572506663,0.7464753673020731,0.44130333653619497
100000001784279100,peripheral,0.38285039542281485,0,0.3398576512455516,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.2973126050441178,1,0,1,0,35674.0,0.0,0.0002871769846087009,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002871769846087009,0.0002908769107403284,0.0013228049159515025,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.926553759119858,0,1.0,1.0,0.5804737080689031,0.039434724091520865,0.0,0.7047768990604114,0.09375732191080295,0.2952231009395886,0.0,0.539426813043427,0.1890458185053381,0.11480054397098821,0.7047768990604114,0.33290704436808216
100000008744364100,peripheral,0.4300487126057331,1,0.07651245551601424,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.3037796918328509,1,0,1,0,23700.0,0.0,0.0002877093403527906,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002877093403527906,0.00028762143165141004,1.912985071380735e-13,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,1,1.0,1.0,0.4820149592021759,0.039434724091520865,0.0,0.5998917497650377,0.08636741977557164,0.4001082502349623,0.0,0.301777260678593,0.1890458185053381,0.11480054397098821,0.5998917497650377,0.17199833823007937
100000008714412100,terminal,0.8771553750021903,8,0.25,"Возможный конечный получатель: вход ≈169,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2669385790789568,1,0,1,0,169000.0,0.0,0.0003099587506837044,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0003099587506837044,0.00032436607474602375,5.359457104748376e-08,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.7423869311875693,0,1.0,1.0,0.5824229374433363,0.039434724091520865,0.0,0.7270119444493119,0.14683783792503782,0.27298805555068806,0.0,0.5056942694887355,0.1890458185053381,0.11480054397098821,0.7270119444493119,0.06212182289888503
100000007754369100,terminal,0.890181716402694,0,0.3683274021352313,"Возможный конечный получатель: вход ≈82,4 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2807281516637152,1,0,1,0,82424.0,0.0,0.0002912913422925617,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002912913422925617,0.0002908769107403284,0.0013676246700221406,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.926553759119858,0,1.0,1.0,0.62016092475068,0.039434724091520865,0.0,0.7559593697837644,0.10403312262254671,0.24404063021623557,0.0,0.6034559078039541,0.1890458185053381,0.11480054397098821,0.7559593697837644,0.0662704920216844
100000003122817100,terminal,0.8842620791423932,24,0.39501779359430605,"Возможный конечный получатель: вход ≈444,7 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.24931100445130047,1,0,1,0,444680.0,0.0,0.0003945579954437009,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0003945579954437009,0.00032884883509678054,1.0795650775253709e-80,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,1.0,0,1.0,1.0,0.5887239347234814,0.039434724091520865,0.0,0.7428046203164294,0.1653209340104471,0.25719537968357065,0.0,0.6401578033971476,0.1890458185053381,0.11480054397098821,0.7428046203164294,0.07409053318595848
100000003711830100,terminal,0.8764281558985823,4,0.3096085409252669,"Возможный конечный получатель: вход ≈50,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2872921133043989,1,0,1,0,50000.0,0.0,0.00029413019767122214,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029413019767122214,0.00029696811925302466,0.0011373206118231415,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.8336834482382222,0,1.0,1.0,0.5957388939256574,0.039434724091520865,0.0,0.7253959019968494,0.11786208169727982,0.27460409800315055,0.0,0.5618218920054487,0.1890458185053381,0.11480054397098821,0.7253959019968494,0.06942536725166087
100000001110358100,peripheral,0.3545903218495013,0,0.7175266903914591,"Недостаточно признаков специальной роли: 2 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",consolidator,role margin=0.00,3,False,False,0.40297577399591383,2,0,2,0,32000.0,0.0,0.0002913945227124499,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002913945227124499,0.00032206629990871936,0.0009502499017102343,0.0,0.0,0.0,0,0.2449128565059639,2,2,0,0.0,0.0,0,0,0,0,0.404296875,0,0.926553759119858,0,1.0,1.0,0.7675770625566638,0.09088156123822341,0.0,0.746148478810744,0.30660911924091805,0.2324229374433362,0.17493403693931397,0.6080000728060467,0.3580404804270463,0.2376473254759746,0.7675770625566638,0.3924091313052304
100000006530134100,terminal,0.9260594761850083,6,0.7330960854092526,"Возможный конечный получатель: вход ≈144,7 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.5257156798214141,2,0,2,0,144663.0,0.0,0.00029745285226319337,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00029745285226319337,0.00030090382710469234,0.003658236193277646,0.0,0.0,0.0,0,0.3673692847589458,3,1,0,0.0,0.0,0,0,0,0,0.2713960405644438,0,0.967029417610813,0,1.0,1.0,0.8525498640072531,0.09088156123822341,0.0,0.835687724855574,0.2733460387062659,0.14745013599274692,0.11160949868073879,0.7658197879513721,0.4760787366548043,0.11480054397098821,0.8525498640072531,0.05662511626901034
100000001639766100,peripheral,0.4509763644468726,7,0.21930604982206406,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.3061232997864509,1,0,1,0,20000.0,0.0,0.000647182331561717,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.000647182331561717,0.0005974442710645462,1.0559490363322171e-118,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.8045376578824264,0,1.0,1.0,0.4380893019038985,0.039434724091520865,0.0,0.5533858567847275,0.20610718845884565,0.4466141432152725,0.0,0.4945793798664962,0.1890458185053381,0.11480054397098821,0.5533858567847275,0.271535769203915
100000003242795100,terminal,0.9044264095486549,6,0.5920818505338078,"Возможный конечный получатель: вход ≈111,0 тыс. ₸, наблюдаемых выходов 0. Это не полный баланс. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2480642745609701,1,0,1,0,111000.0,0.0,0.0002876050204078509,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0002876050204078509,0.00028793948214027743,0.003229164765169709,0.0,0.0,0.0,0,0.3673692847589458,3,1,0,0.0,0.0,0,0,0,0,0.0,0,0.967029417610813,0,1.0,1.0,0.6449116047144152,0.039434724091520865,0.0,0.7876142434414553,0.1641587898823332,0.21238575655854475,0.0,0.6568769785246567,0.4760787366548043,0.11480054397098821,0.7876142434414553,0.06278009132243252
100000004970752100,peripheral,0.4912653325054406,0,0.1699288256227758,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.01,3,False,False,0.3261103267118418,1,0,1,0,10000.0,0.0,0.0007380155525507339,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0007380155525507339,0.0007418205289863927,7.182050751455968e-155,0.0,0.0,0.0,0,0.12245642825298195,1,1,0,0.0,0.0,0,0,0,0,0.0,0,0.926553759119858,0,1.0,1.0,0.3883952855847688,0.039434724091520865,0.0,0.4942928657875647,0.21046105856560723,0.5057071342124353,0.0,0.45886127382657277,0.1890458185053381,0.11480054397098821,0.4942928657875647,0.2334386375662915
100000004564736100,peripheral,0.44084842235054544,20,0.3963523131672598,"Недостаточно признаков специальной роли: 1 отправителей, 0 получателей. Это не отсутствие риска. Выборка неполная.",terminal,role margin=0.00,3,False,False,0.4860896515090473,1,0,2,0,15000.0,0.0,0.00037478744845399184,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.00037478744845399184,0.00045596048192543477,4.218888284394287e-121,0.0,0.0,0.0,0,0.1832664908781999,2,1,0,1.0,0.0,0,0,0,0,0.0,0,1.0,0,1.0,1.0,0.5028671804170445,0.09088156123822341,0.0,0.5758923947765657,0.20973819379692396,0.42410760522343427,0.0,0.5004228473263309,0.3270907473309609,0.1985027572506663,0.5758923947765657,0.27981222457435007
100000005873152100,peripheral,0.8621657148769871,10,0.4550711743772242,"Недостаточно признаков специальной роли: 1 отправителей, 1 получателей. Это не отсутствие риска. Выборка неполная.",transit,нет существенной по наблюдаемым данным,3,False,False,0.29562064497862584,1,1,1,1,10000.0,10000.0,0.0004638748981695039,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0004638748981695039,0.0009607252704458757,6.772084240731766e-130,2.1108751228893828e-07,3.962937027741748e-07,3.962937027741748e-07,0,0.36653298175639987,4,1,1,0.0,0.0,0,0,2,1,0.0,0,0.7941293025362319,0,1.0,1.0,0.20162058023572077,0.29739241265725513,0.27110951008645534,0.16056712861183825,0.3062984113844731,0.6937015886155269,0.013021702838063441,0.5994522223233374,0.4814612989323843,0.18338291944991542,0.3062984113844731,0.0826250685293386
100000001637376100,transit,0.6572510169367181,6,0.8082740213523132,"Гипотеза транзита: 1 отправ., 1 получ. Есть совпадение сумм в тот же/следующий день. Выборка неполная.",peripheral,нет существенной по наблюдаемым данным,3,False,False,0.2447182413030965,1,1,1,2,116700.0,234250.0,0.0002877882225539912,2.0072836332476434,0.0,0.4981856990394878,0.9940017137960583,0.9940017137960583,0.9940017137960583,0.0,0.0002877882225539912,0.00028793948214027743,0.0032384384654161515,3.5571715157088596e-138,1.922024458454748e-05,1.922024458454748e-05,0,0.3673692847589458,3,1,1,0.0,1.0,0,0,0,0,0.0,1,0.967029417610813,0,1.0,1.0,0.4464528558476881,0.5639477252409537,0.37845821325648416,0.4398414124970702,0.2509138462334949,0.4360522747590463,0.18829263193241108,0.8437806756482484,0.4760787366548043,0.366782200478752,0.5639477252409537,0.2892049685068861
